#alpha_i   alpha_j   OParams_[alpha_i][alpha_j]   // FOR STRIPE CDW
0   0   (1,0)
3   3   (1,0)
6   6   (1,0)
9   9   (1,0)
12   12   (1,0)
15   15   (1,0)
18   18   (1,0)
21   21   (1,0)
24   24   (1,0)
27   27   (1,0)
30   30   (1,0)
33   33   (1,0)
36   36   (1,0)
39   39   (1,0)
42   42   (1,0)
45   45   (1,0)
2   2   (1,0)
5   5   (1,0)
8   8   (1,0)
11   11   (1,0)
14   14   (1,0)
17   17   (1,0)
20   20   (1,0)
23   23   (1,0)
26   26   (1,0)
29   29   (1,0)
32   32   (1,0)
35   35   (1,0)
38   38   (1,0)
41   41   (1,0)
44   44   (1,0)
47   47   (1,0)
