#row col OParams_[row][col]
0              0               (0.954114,0)
12             12               (0.630524,0)
4              4               (0.698214,0)
16             16               (0.860296,0)
8              8               (0.226,0)
20             20               (0.520212,0)
1              1               (0.0487627,0)
13             13               (0.231315,0)
5              5               (0.504266,0)
17             17               (0.721055,0)
9              9               (0.414411,0)
21             21               (0.938959,0)
2              2               (0.872116,0)
14             14               (0.371724,0)
6              6               (0.424611,0)
18             18               (0.243354,0)
10             10               (0.754733,0)
22             22               (0.047006,0)
3              3               (0.719309,0)
15             15               (0.0620048,0)
7              7               (0.0595691,0)
19             19               (0.454171,0)
11             11               (0.0239269,0)
23             23               (0.949614,0)
0             12               (0.370938,0.166775)
4             16               (0.711648,0.580046)
8             20               (0.0648414,0.381394)
1             13               (0.119167,0.728847)
5             17               (0.156465,0.670564)
9             21               (0.389316,0.960693)
2             14               (0.812564,0.416375)
6             18               (0.0701043,0.328475)
10             22               (0.175198,0.609253)
3             15               (0.237333,0.944407)
7             19               (0.413784,0.689023)
11             23               (0.404767,0.404829)
